Code,Name,Path,Level
00238,دادگستري كل استان آذربايجان غربي,دادگستري كل استان آذربايجان غربي,1
44230,حوزه قضايي بخش انزل,دادگستري كل استان آذربايجان غربي > حوزه قضايي بخش انزل,2
44231,دادگاه عمومي و انقلاب بخش انزل,دادگستري كل استان آذربايجان غربي > حوزه قضايي بخش انزل > دادگاه عمومي و انقلاب بخش انزل,3
44950,شوراي حل اختلاف بخش انزل,دادگستري كل استان آذربايجان غربي > حوزه قضايي بخش انزل > شوراي حل اختلاف بخش انزل,3
92400,حوزه قضايي بخش ايواوغلي,دادگستري كل استان آذربايجان غربي > حوزه قضايي بخش ايواوغلي,2
92401,دادگاه عمومي بخش ايواوغلي,دادگستري كل استان آذربايجان غربي > حوزه قضايي بخش ايواوغلي > دادگاه عمومي بخش ايواوغلي,3
92469,شوراي حل اختلاف بخش ايواوغلي,دادگستري كل استان آذربايجان غربي > حوزه قضايي بخش ايواوغلي > شوراي حل اختلاف بخش ايواوغلي,3
44412,حوزه قضايي بخش سيمينه,دادگستري كل استان آذربايجان غربي > حوزه قضايي بخش سيمينه,2
44413,دادگاه عمومي و انقلاب بخش سيمينه,دادگستري كل استان آذربايجان غربي > حوزه قضايي بخش سيمينه > دادگاه عمومي و انقلاب بخش سيمينه,3
44920,شوراي حل اختلاف بخش سيمينه,دادگستري كل استان آذربايجان غربي > حوزه قضايي بخش سيمينه > شوراي حل اختلاف بخش سيمينه,3
46470,حوزه قضايي بخش فيرورق,دادگستري كل استان آذربايجان غربي > حوزه قضايي بخش فيرورق,2
46472,دادگاه عمومي و انقلاب بخش فيرورق,دادگستري كل استان آذربايجان غربي > حوزه قضايي بخش فيرورق > دادگاه عمومي و انقلاب بخش فيرورق,3
92414,شوراي حل اختلاف بخش فيرورق,دادگستري كل استان آذربايجان غربي > حوزه قضايي بخش فيرورق > شوراي حل اختلاف بخش فيرورق,3
44540,حوزه قضايي بخش كشاورز,دادگستري كل استان آذربايجان غربي > حوزه قضايي بخش كشاورز,2
44541,دادگاه عمومي و انقلاب بخش كشاورز,دادگستري كل استان آذربايجان غربي > حوزه قضايي بخش كشاورز > دادگاه عمومي و انقلاب بخش كشاورز,3
44935,شوراي حل اختلاف بخش كشاورز,دادگستري كل استان آذربايجان غربي > حوزه قضايي بخش كشاورز > شوراي حل اختلاف بخش كشاورز,3
46150,حوزه قضايي بخش محمديار,دادگستري كل استان آذربايجان غربي > حوزه قضايي بخش محمديار,2
46151,دادگاه عمومي و انقلاب بخش محمديار,دادگستري كل استان آذربايجان غربي > حوزه قضايي بخش محمديار > دادگاه عمومي و انقلاب بخش محمديار,3
46165,شوراي حل اختلاف بخش محمديار,دادگستري كل استان آذربايجان غربي > حوزه قضايي بخش محمديار > شوراي حل اختلاف بخش محمديار,3
44450,حوزه قضايي بخش نازلو,دادگستري كل استان آذربايجان غربي > حوزه قضايي بخش نازلو,2
44451,دادگاه عمومي و انقلاب بخش نازلو,دادگستري كل استان آذربايجان غربي > حوزه قضايي بخش نازلو > دادگاه عمومي و انقلاب بخش نازلو,3
44905,شوراي حل اختلاف بخش نازلو,دادگستري كل استان آذربايجان غربي > حوزه قضايي بخش نازلو > شوراي حل اختلاف بخش نازلو,3
00882,حوزه قضايي شهرستان اروميه,دادگستري كل استان آذربايجان غربي > حوزه قضايي شهرستان اروميه,2
44150,دادسراي عمومي و انقلاب شهرستان اروميه,دادگستري كل استان آذربايجان غربي > حوزه قضايي شهرستان اروميه > دادسراي عمومي و انقلاب شهرستان اروميه,3
44149,مجتمع دادسراي عمومي و انقلاب شهرستان اروميه,دادگستري كل استان آذربايجان غربي > حوزه قضايي شهرستان اروميه > دادسراي عمومي و انقلاب شهرستان اروميه > مجتمع دادسراي عمومي و انقلاب شهرستان اروميه,4
46301,مجتمع دادگاههاي انقلاب اسلامي شهرستان اروميه (شعب دادسرا),دادگستري كل استان آذربايجان غربي > حوزه قضايي شهرستان اروميه > دادسراي عمومي و انقلاب شهرستان اروميه > مجتمع دادگاههاي انقلاب اسلامي شهرستان اروميه (شعب دادسرا),4
00607,دادگاه عمومي و انقلاب شهرستان اروميه,دادگستري كل استان آذربايجان غربي > حوزه قضايي شهرستان اروميه > دادگاه عمومي و انقلاب شهرستان اروميه,3
82740,مجتمع دادگاههاي صلح شهرستان اروميه,دادگستري كل استان آذربايجان غربي > حوزه قضايي شهرستان اروميه > دادگاه عمومي و انقلاب شهرستان اروميه > مجتمع دادگاههاي صلح شهرستان اروميه,4
44100,مجتمع دادگاههاي عمومي حقوقي شهرستان اروميه,دادگستري كل استان آذربايجان غربي > حوزه قضايي شهرستان اروميه > دادگاه عمومي و انقلاب شهرستان اروميه > مجتمع دادگاههاي عمومي حقوقي شهرستان اروميه,4
46130,مجتمع قضايي شهيد قدوسي شهرستان اروميه,دادگستري كل استان آذربايجان غربي > حوزه قضايي شهرستان اروميه > دادگاه عمومي و انقلاب شهرستان اروميه > مجتمع دادگاههاي عمومي حقوقي شهرستان اروميه > مجتمع قضايي شهيد قدوسي شهرستان اروميه,5
44120,مجتمع قضايي شماره 1 شهرستان اروميه (دادگاههاي عمومي جزايي),دادگستري كل استان آذربايجان غربي > حوزه قضايي شهرستان اروميه > دادگاه عمومي و انقلاب شهرستان اروميه > مجتمع قضايي شماره 1 شهرستان اروميه (دادگاههاي عمومي جزايي),4
44960,مجتمع قضايي شماره 2 شهرستان اروميه (دادگاههاي خانواده),دادگستري كل استان آذربايجان غربي > حوزه قضايي شهرستان اروميه > دادگاه عمومي و انقلاب شهرستان اروميه > مجتمع قضايي شماره 2 شهرستان اروميه (دادگاههاي خانواده),4
44650,شوراي حل اختلاف شهرستان اروميه,دادگستري كل استان آذربايجان غربي > حوزه قضايي شهرستان اروميه > شوراي حل اختلاف شهرستان اروميه,3
00875,حوزه قضايي شهرستان اشنويه,دادگستري كل استان آذربايجان غربي > حوزه قضايي شهرستان اشنويه,2
